"country","iso2c","year","violence","violence_y_cum","maj","system","govfrac","pr","liec","single_party","disproportionality","high_prop","polity2","dem_age","durable","gdp_per_capita","women_in_parl","immunity","ethnic_alesina","higher_trust","cw_surv_self_expr","polconiii","polconv","federal","murder_rate","enpv","enps","type_of_conflict","internal_conflict","gini"
"Albania","AL","2012",0,0,54.1666686534882,2,0.237429231405258,1,7,0,7.6,0,9,11,15,3.99328990399492,NA,1,0.220426,0,1.15071797370911,0.386685997247696,0.386685997247696,NA,NA,NA,NA,0,0,34.5
"Armenia","AM","1992",0,0,44.8979586362839,0,0,NA,6.5,1,NA,NA,7,2,1,0.605348153342542,3.70000004768372,0,0.127154,0,1.22981655597687,NA,NA,NA,NA,NA,NA,0,0,35.5
"Armenia","AM","1993",0,0,44.8979586362839,0,0,NA,6.5,1,NA,NA,7,3,2,0.565155657508355,3.70000004768372,0,0.127154,0,1.22981655597687,0,NA,NA,NA,NA,NA,0,0,36.6
"Armenia","AM","1994",0,0,44.8979586362839,0,0,NA,6.5,1,NA,NA,7,4,3,0.610109919859708,3.70000004768372,0,0.127154,0,1.22981655597687,0,NA,NA,NA,NA,NA,0,0,32.1
"Armenia","AM","1995",0,0,44.8979586362839,0,0,1,6.5,1,NA,NA,3,5,0,0.6657183717557,6.30000019073486,0,0.127154,0,1.22981655597687,0,0,NA,3.6,NA,NA,0,0,38.1
"Armenia","AM","1996",0,0,62.9629611968994,0,0,1,7,1,NA,NA,-6,0,0,0.715813633500137,6.30000019073486,0,0.127154,0,1.22981655597687,0.400020003318787,0.400020003318787,NA,3.6,NA,NA,0,0,52.64
"Armenia","AM","1997",0,0,62.9629611968994,0,0,1,7,1,NA,NA,-6,0,1,0.748018547393528,6.3,0,0.127154,0,1.22981655597687,0.400020003318787,0.400020003318787,NA,3.2,NA,NA,0,0,52.64
"Armenia","AM","1998",0,0,72.972971200943,0,0.583793044090271,1,7,0,NA,NA,5,0,0,0.808990834225468,6.3,0,0.127154,0,1.22981655597687,0.520025968551636,0.770697414875031,NA,3,NA,NA,0,0,46
"Armenia","AM","1999",0,0,72.972971200943,0,0.583793044090271,1,7,0,NA,NA,5,0,1,0.840856994743294,3.1,0,0.127154,0,1.22981655597687,0.520025968551636,0.520025968551636,NA,2.9,NA,NA,0,0,36
"Armenia","AM","2000",0,0,51.2000024318695,0,0.245535716414452,1,7,0,NA,NA,5,0,2,0.895597714551947,3.1,0,0.127154,0,1.22981655597687,0.526692986488342,0.526692986488342,NA,3,NA,NA,0,0,48.6
"Armenia","AM","2001",0,0,51.2000024318695,0,0.245535716414452,1,7,0,NA,NA,5,0,3,0.986361482995277,3.1,0,0.127154,0,1.22981655597687,0.526692986488342,0.526692986488342,NA,2.9,NA,NA,0,0,36.2
"Armenia","AM","2002",0,0,51.2000024318695,0,0.245535716414452,1,7,0,NA,NA,5,0,4,1.12117390298149,3.1,0,0.127154,0,1.22981655597687,0.526692986488342,0.526692986488342,NA,2.3,NA,NA,0,0,35.9
"Armenia","AM","2003",0,0,51.2000024318695,0,0.245535716414452,1,7,0,NA,NA,5,0,5,1.28321554275408,4.6,0,0.127154,0,1.22981655597687,0.526692986488342,0.526692986488342,NA,2.2,NA,NA,0,0,51.35
"Armenia","AM","2004",0,0,47.65625,0,0.615300536155701,1,7,0,NA,NA,5,0,6,1.4224036239209,5.3,0,0.127154,0,1.22981655597687,0.073337011039257,0.073337011039257,NA,2.7,NA,NA,0,0,45.5
"Armenia","AM","2005",0,0,47.65625,0,0.615300536155701,1,7,0,NA,NA,5,0,7,1.62539690429443,5.3,0,0.127154,0,1.22981655597687,0.073337011039257,0.073337011039257,NA,1.9,NA,NA,0,0,43.4
"Armenia","AM","2006",0,0,47.65625,0,0.615300536155701,1,7,0,NA,NA,5,0,8,1.84727305410176,5.3,0,0.127154,0,1.22981655597687,0.073337011039257,0.073337011039257,NA,2.6,NA,NA,0,0,40
"Armenia","AM","2007",0,0,47.65625,0,0.615300536155701,1,7,0,NA,NA,5,0,9,2.11041500440137,9.2,0,0.127154,0,1.22981655597687,0.073337011039257,0.073337011039257,NA,2.5,NA,NA,0,0,30.2
"Armenia","AM","2008",0,0,87.1212124824524,0,0.613119781017303,1,7,0,NA,NA,5,0,10,2.2654245360031,8.4,0,0.127154,0,1.22981655597687,0.466690003871918,0.466690003871918,NA,2.7,NA,NA,0,0,33.9
"Armenia","AM","2009",0,0,87.1212124824524,0,0.613119781017303,1,7,0,NA,NA,5,0,11,1.9509832756778,9.2,0,0.127154,0,1.22981655597687,0.466690003871918,0.466690003871918,NA,2.7,NA,NA,0,0,35.5
"Armenia","AM","2010",0,0,87.1212124824524,0,0.613119781017303,1,7,0,NA,NA,5,0,12,1.99703891197649,9.2,0,0.127154,0,1.22981655597687,0.466690003871918,0.466690003871918,NA,1.4,NA,NA,0,0,36.2
"Armenia","AM","2011",0,0,87.1212124824524,0,0.613119781017303,1,7,0,NA,NA,5,0,13,2.09045956921339,8.4,0,0.127154,0,1.22981655597687,0.466690003871918,0.466690003871918,NA,NA,NA,NA,0,0,37.1
"Armenia","AM","2012",0,0,87.1212124824524,0,0.613119781017303,1,7,0,6.73,0,5,0,14,2.23722824531144,NA,0,0.127154,0,1.22981655597687,0.466690003871918,0.466690003871918,NA,NA,3.33,2.74,0,0,37.1
"Angola","AO","1993",0,0,58.6363613605499,0,0,1,7,1,3.95,1,-1,0,0,0.973814281035592,9.5,1,0.78672,NA,NA,0.373351991176605,0.373351991176605,NA,NA,NA,NA,3,1,NA
"Angola","AO","1994",0,0,58.6363613605499,0,0,1,7,1,3.95,1,-1,0,0,0.976033078394593,9.5,1,0.78672,NA,NA,0.373351991176605,0.373351991176605,NA,NA,NA,NA,3,1,NA
"Angola","AO","1995",0,0,58.6363613605499,0,0,1,7,1,3.95,1,-2,0,0,1.0453592717203,9.5,1,0.78672,NA,NA,0.373351991176605,0.373351991176605,NA,NA,NA,NA,3,1,NA
"Angola","AO","1996",0,0,58.8235318660736,0,0,1,7,1,3.95,1,-2,0,0,1.1300463075933,9.5,1,0.78672,NA,NA,0,0,NA,NA,NA,NA,3,1,NA
"Angola","AO","1997",0,0,59.0090095996857,0,0,1,7,1,3.95,1,-3,0,0,1.18696306888831,9.5,1,0.78672,NA,NA,0,0,NA,NA,NA,NA,3,1,NA
"Angola","AO","2009",0,0,94.0909087657928,0,0.143332868814468,1,6,0,4.34,1,-2,0,12,2.57368719389668,38.6,1,0.78672,NA,NA,0.160007998347282,0.160007998347282,NA,NA,NA,NA,3,1,46.6666666666667
"Angola","AO","2010",0,0,94.0909087657928,0,0.143332868814468,1,6,0,4.34,1,-2,0,13,2.57664685563283,38.6,1,0.78672,NA,NA,0.160007998347282,0.160007998347282,NA,NA,NA,NA,0,0,46.6666666666667
"Angola","AO","2011",0,0,94.0909087657928,0,0.143332868814468,1,6,0,4.34,1,-2,0,14,2.59384349806836,38.2,1,0.78672,NA,NA,0.160007998347282,0.160007998347282,NA,NA,NA,NA,0,0,46.6666666666667
"Angola","AO","2012",0,0,94.0909087657928,0,0.143332868814468,1,6,0,6.41,0,-2,0,15,2.64372055061847,NA,1,0.78672,NA,NA,0.160007998347282,0.160007998347282,NA,NA,1.8,1.53,0,0,46.6666666666667
"Argentina","AR","1984",0,0,50.9881436824799,0,0,1,7,1,4.39,1,8,2,1,4.80006765111823,3.90000009536743,1,0.255,0,1.3030663728714,0.360000014305115,0.360000014305115,1,NA,2.63000011444092,2.19000005722046,0,0,40.4
"Argentina","AR","1985",0,0,51.1811017990112,0,0,1,7,1,8.53,0,8,3,2,4.36954642694273,3.90000009536743,1,0.255,0,1.3030663728714,0.360000014305115,0.360000014305115,1,NA,4.23999977111816,3.35999989509583,0,0,39.8
"Argentina","AR","1986",0,0,50.9803950786591,0,0,1,7,1,8.53,0,8,4,3,4.64387783469908,3.90000009536743,1,0.255,0,1.3030663728714,0.372000008821487,0.372000008821487,1,NA,4.23999977111816,3.35999989509583,0,0,41
"Argentina","AR","1987",0,0,48.3471065759659,0,0,1,7,1,5.97,1,8,5,4,4.70896915624054,4.69999980926514,1,0.255,0,1.3030663728714,0.372000008821487,0.372000008821487,1,NA,3.14000010490417,2.63000011444092,0,0,43.3
"Argentina","AR","1988",0,0,46.0629910230637,0,0,1,7,1,5.97,1,8,6,5,4.52221451066859,4.69999980926514,1,0.255,0,1.3030663728714,0.388000011444092,0.388000011444092,1,NA,3.14000010490417,2.63000011444092,0,0,44.6
"Argentina","AR","1989",0,0,46.0629910230637,0,0,1,7,1,7.55,0,7,7,6,4.12376175980255,6.30000019073486,1,0.255,0,1.3030663728714,0.388000011444092,0.388000011444092,1,NA,3.34999990463257,2.71000003814697,0,0,47.6
"Argentina","AR","1990",0,0,50.7936537265778,0,0.656496047973633,1,7,0,7.55,0,7,8,7,3.96876814469477,6.30000019073486,1,0.255,0,1.3030663728714,0.26800000667572,0.26800000667572,1,NA,3.34999990463257,2.71000003814697,0,0,43.1
"Argentina","AR","1991",0,0,50.7936537265778,0,0.656496047973633,1,7,0,5.33,1,7,9,8,4.41071856780338,5.80000019073486,1,0.255,0,1.3030663728714,0.26800000667572,0.26800000667572,1,NA,3.5699999332428,2.91000008583069,0,0,44.05
"Argentina","AR","1992",0,0,50.7299244403839,0,0.134501099586487,1,7,0,5.33,1,7,10,9,4.87175727826022,5.80000019073486,1,0.255,0,1.3030663728714,0.527999997138977,0.527999997138977,1,NA,3.5699999332428,2.91000008583069,0,0,42.8666666666667
"Argentina","AR","1993",0,0,51.1029422283173,0,0.134501099586487,1,7,0,6.04,1,7,11,10,5.09250908488593,14.3999996185303,1,0.255,0,1.3030663728714,0.527999997138977,0.754978001117706,1,NA,3.36999988555908,2.70000004768372,0,0,42
"Argentina","AR","1994",0,0,54.5454561710358,0,0,1,7,1,6.04,1,7,12,11,5.32118656067186,14.3999996185303,1,0.255,0,1.3030663728714,0.600000023841858,0.766974985599518,1,NA,3.36999988555908,2.70000004768372,0,0,43.4
"Argentina","AR","1995",0,0,54.5454561710358,0,0,1,7,1,10.91,0,7,13,12,5.10540122492841,21.7999992370605,1,0.255,0,1.3030663728714,0.600000023841858,0.766974985599518,1,7.8,3.57999992370605,2.80999994277954,0,0,46.15
"Argentina","AR","1996",0,0,53.3073902130127,0,0,1,7,1,10.91,0,7,14,13,5.3217287300261,21.7999992370605,1,0.255,0,1.3030663728714,0.504000008106232,0.750979006290436,1,8.5,3.57999992370605,2.80999994277954,0,0,46.5
"Argentina","AR","1997",0,0,53.3073902130127,0,0,1,7,1,8.29,0,7,15,14,5.68459102925646,27.6,1,0.255,0,1.3030663728714,0.504000008106232,0.750979006290436,1,9.1,3.65000009536743,3.32999992370605,0,0,45.4
"Argentina","AR","1998",0,0,88.7159526348114,0,0.501584351062775,1,7,0,8.29,0,7,16,15,5.83502759991782,27.6,1,0.255,0,1.3030663728714,0.484000027179718,0.747646510601044,1,7.2,3.65000009536743,3.32999992370605,0,0,48.025
"Argentina","AR","1999",0,0,88.7159526348114,0,0.501584351062775,1,7,0,4.02,1,8,17,16,5.57492391890855,NA,1,0.255,0,1.29071223735809,0.480000019073486,0.746980011463165,1,7.3,3.15000009536743,2.5699999332428,0,0,47
"Argentina","AR","2000",0,0,49.4163423776627,0,0,1,7,1,4.02,1,8,18,17,5.47270908804388,26.5,1,0.255,0,1.29071223735809,0.315999984741211,0.719653487205505,1,7.2,3.15000009536743,2.5699999332428,0,0,48
"Argentina","AR","2001",0,0,49.4163423776627,0,0,1,7,1,10.02,0,8,19,18,5.17945426260942,NA,1,0.255,0,1.29071223735809,0.315999984741211,0.719653487205505,1,8.2,4.99271106719971,3.17680191993713,0,0,50
"Argentina","AR","2002",0,0,45.1361864805222,0,0,1,7,1,10.02,0,8,20,19,4.57173722147817,30.7,1,0.255,0,1.29071223735809,0.335999995470047,0.335999995470047,1,9.2,4.99271106719971,3.17680191993713,0,0,51
"Argentina","AR","2003",0,0,45.1361864805222,0,0,1,7,1,10.02,0,8,21,20,4.93081343263124,30.7,1,0.255,0,1.29071223735809,0.335999995470047,0.335999995470047,1,7.6,4.99271106719971,3.17680191993713,0,0,51
"Argentina","AR","2004",0,0,54.7413766384125,0,0,1,7,1,10.02,0,8,22,21,5.32856012951764,33.7,1,0.255,0,1.29071223735809,0.395999997854233,0.395999997854233,1,5.9,4.99271106719971,3.17680191993713,0,0,47.5
"Argentina","AR","2005",0,0,54.7413766384125,0,0,1,7,1,4.99,1,8,23,22,5.76765701197619,36.2,1,0.255,0,1.29836213588715,0.395999997854233,0.395999997854233,1,5.5,1.97000002861023,1.21000003814697,0,0,47
"Argentina","AR","2006",0,0,44.7470813989639,0,0,1,7,1,4.99,1,8,24,23,6.19538494154223,35,1,0.255,0,1.29836213588715,0.240000009536743,0.240000009536743,1,5.3,1.97000002861023,1.21000003814697,0,0,45.5
"Argentina","AR","2007",0,0,44.7470813989639,0,0,1,7,1,4.99,1,8,25,24,NA,40,1,0.255,0,1.29836213588715,0.240000009536743,0.240000009536743,1,5.3,1.97000002861023,1.21000003814697,0,0,45
"Argentina","AR","2008",0,0,46.484375,0,0,1,7,1,4.99,1,8,26,25,NA,40,1,0.255,0,1.29836213588715,0.160075113177299,0.160075113177299,1,5.8,1.97000002861023,1.21000003814697,0,0,44
"Argentina","AR","2009",0,0,46.484375,0,0,1,7,1,4.99,1,8,27,26,NA,38.5,1,0.255,0,1.29836213588715,0.160075113177299,0.160075113177299,1,3.4,1.97000002861023,1.21000003814697,0,0,43
"Argentina","AR","2010",1,1,33.8521391153336,0,0,1,7,1,4.99,1,8,28,27,NA,38.5,1,0.255,0,1.29836213588715,0.211574345827103,0.211574345827103,1,NA,1.97000002861023,1.21000003814697,0,0,42
"Argentina","AR","2011",0,0,33.8521391153336,0,0,1,7,1,4.99,1,8,29,28,NA,37.4,1,0.255,0,1.29836213588715,0.211574345827103,0.211574345827103,1,NA,3.67,2.7,0,0,41
"Argentina","AR","2012",0,0,44.5736438035965,0,0,1,7,1,4.99,1,8,30,29,NA,NA,1,0.255,0,1.29836213588715,0.166021913290024,0.166021913290024,1,NA,3.67,2.7,0,0,41
"Austria","AT","1980",0,0,51.9125699996948,2,0,1,7,1,NA,NA,10,35,34,23.6567651053698,9.80000019073486,1,0.106776182310413,NA,NA,0.42399999499321,0.737649023532867,1,NA,2.27999997138977,2.22149300575256,0,0,24.3
"Austria","AT","1981",0,0,51.9125699996948,2,0,1,7,1,NA,NA,10,36,35,23.5624644200379,9.80000019073486,1,0.106776182310413,NA,NA,0.42399999499321,0.737649023532867,1,NA,2.27999997138977,2.22149300575256,0,0,31.4
"Austria","AT","1982",0,0,51.9125699996948,2,0,1,7,1,NA,NA,10,37,36,24.0191335362925,9.80000019073486,1,0.106776182310413,NA,NA,0.42399999499321,0.737649023532867,1,NA,2.27999997138977,2.22149300575256,0,0,31.4
"Austria","AT","1983",0,0,51.9125699996948,2,0,1,7,1,2.44,1,10,38,37,24.773244993316,9.30000019073486,1,0.106776182310413,NA,NA,0.42399999499321,0.737649023532867,1,NA,2.40000009536743,2.26200604438782,0,0,31
"Austria","AT","1984",0,0,55.73770403862,2,0.209668025374413,1,7,0,2.44,1,10,39,38,24.7875078307756,9.30000019073486,1,0.106776182310413,NA,NA,0.416000008583069,0.736316025257111,1,NA,2.40000009536743,2.26200604438782,0,0,31
"Austria","AT","1985",0,0,55.73770403862,2,0.209668025374413,1,7,0,2.44,1,10,40,39,25.3949419920179,9.30000019073486,1,0.106776182310413,NA,NA,0.416000008583069,0.736316025257111,1,NA,2.40000009536743,2.26200604438782,0,0,31
"Austria","AT","1986",0,0,55.73770403862,2,0.209668025374413,1,7,0,0.93,1,10,41,40,25.9628749649026,11.5,1,0.106776182310413,NA,NA,0.416000008583069,0.736316025257111,1,NA,2.72000002861023,2.63000011444092,0,0,31
"Austria","AT","1987",0,0,85.792350769043,2,0.503021419048309,1,7,0,0.93,1,10,42,41,26.298586676123,11.5,1,0.106776182310413,NA,NA,0.439999997615814,0.740315020084381,1,NA,2.72000002861023,2.63000011444092,0,0,27.05
"Austria","AT","1988",0,0,85.792350769043,2,0.503021419048309,1,7,0,0.93,1,10,43,42,27.1269255822335,11.5,1,0.106776182310413,NA,NA,0.439999997615814,0.740315020084381,1,NA,2.72000002861023,2.63000011444092,0,0,27.05
"Austria","AT","1989",0,0,85.792350769043,2,0.503021419048309,1,7,0,0.93,1,10,44,43,28.0546940302168,11.5,1,0.106776182310413,NA,NA,0.439999997615814,0.740315020084381,1,NA,2.72000002861023,2.63000011444092,0,0,27.05
"Austria","AT","1990",0,0,85.792350769043,2,0.503021419048309,1,7,0,2.07,1,10,45,44,29.0516309989015,19.7000007629395,1,0.106776182310413,NA,NA,0.439999997615814,0.740315020084381,1,NA,3.17000007629395,2.99302911758423,0,0,27.05
"Austria","AT","1991",0,0,77.0491778850555,2,0.492401212453842,1,7,0,2.07,1,10,46,45,29.7529333245894,19.7000007629395,1,0.106776182310413,NA,NA,0.432000011205673,0.738982021808624,1,NA,3.17000007629395,2.99302911758423,0,0,26.3
"Austria","AT","1992",0,0,77.0491778850555,2,0.492401212453842,1,7,0,2.07,1,10,47,46,30.0433494311019,19.7000007629395,1,0.106776182310413,NA,NA,0.432000011205673,0.738982021808624,1,NA,3.17000007629395,2.99302911758423,0,0,26.3
"Austria","AT","1993",0,0,77.0491778850555,2,0.492401212453842,1,7,0,2.07,1,10,48,47,29.9535936861254,19.7000007629395,1,0.106776182310413,NA,NA,0.412000000476837,0.735649526119232,1,NA,3.17000007629395,2.99302911758423,0,0,26.3
"Austria","AT","1994",0,0,77.0491778850555,2,0.492401212453842,1,7,0,1.03,1,10,49,48,30.5552899897097,21.8999996185303,1,0.106776182310413,NA,NA,0.412000000476837,0.735649526119232,1,NA,3.86999988555908,3.72804188728333,0,0,31.4
"Austria","AT","1995",0,0,63.9344274997711,2,0.498084276914597,1,7,0,1.03,1,10,50,49,31.322506686026,26.2000007629395,1,0.106776182310413,NA,NA,0.412000000476837,0.735649526119232,1,1,3.58999991416931,3.49000000953674,0,0,29.05
"Austria","AT","1996",0,0,67.7595615386963,2,0.493443489074707,1,7,0,1.03,1,10,51,50,32.0304409303319,26.2000007629395,1,0.106776182310413,NA,NA,0.432000011205673,0.738982021808624,1,1.2,3.58999991416931,3.49000000953674,0,0,26
"Austria","AT","1997",0,0,67.7595615386963,2,0.493443489074707,1,7,0,1.03,1,10,52,51,32.6996433709134,26.2,1,0.106776182310413,NA,NA,0.428000032901764,0.738315522670746,1,0.8,3.58999991416931,3.49000000953674,0,0,27.7
"Austria","AT","1998",0,0,67.7595615386963,2,0.493443489074707,1,7,0,1.03,1,10,53,52,33.8266025332222,26.2,1,0.106776182310413,NA,NA,0.428000032901764,0.738315522670746,1,1,3.58999991416931,3.49000000953674,0,0,24
"Austria","AT","1999",0,0,67.7595615386963,2,0.493443489074707,1,7,0,3.53,1,10,54,53,34.9728636245141,NA,1,0.106776182310413,NA,NA,0.42399999499321,0.737649023532867,1,0.8,3.8199999332428,3.40716195106506,0,0,26
"Austria","AT","2000",0,0,56.8306028842926,2,0.504854381084442,1,7,0,3.53,1,10,55,54,36.0640642882976,26.8,1,0.106776182310413,NA,NA,0.42399999499321,0.737649023532867,1,1,3.8199999332428,3.40716195106506,0,0,25.7666666666667
"Austria","AT","2001",0,0,56.8306028842926,2,0.504854381084442,1,7,0,3.53,1,10,56,55,36.4114665537166,26.8,1,0.106776182310413,NA,NA,0.547999978065491,0.758310496807098,1,0.9,3.8199999332428,3.40716195106506,0,0,24
"Austria","AT","2002",0,0,56.8306028842926,2,0.504854381084442,1,7,0,1.33,1,10,57,56,36.832729466506,NA,1,0.106776182310413,NA,NA,0.532000005245209,0.755644500255585,1,0.8,3.01999998092651,2.88000011444092,0,0,24
"Austria","AT","2003",0,0,53.005462884903,2,0.305412381887436,1,7,0,1.33,1,10,58,57,36.9309013391539,33.9,1,0.106776182310413,NA,NA,0.532000005245209,0.755644500255585,1,0.6,3.01999998092651,2.88000011444092,0,0,27.2
"Austria","AT","2004",0,0,53.005462884903,2,0.305412381887436,1,7,0,1.33,1,10,59,58,37.6955624507375,33.9,1,0.106776182310413,NA,NA,0.532000005245209,0.755644500255585,1,0.7,3.71000003814697,3.38000011444092,0,0,30.28
"Austria","AT","2005",0,0,53.005462884903,2,0.305412381887436,1,7,0,1.33,1,10,60,59,38.241091364843,33.9,1,0.106776182310413,NA,NA,0.532000005245209,0.755644500255585,1,0.7,3.71000003814697,3.38000011444092,0,0,31.15
"Austria","AT","2006",0,0,51.9125699996948,2,0.283090710639954,1,7,0,2.8,1,10,61,60,39.3274122188341,32.2,1,0.106776182310413,NA,NA,0.532000005245209,0.755644500255585,1,0.7,3.71000003814697,3.38000011444092,0,0,31.225
"Austria","AT","2007",0,0,73.2240438461304,2,0.503647148609161,1,7,0,2.8,1,10,62,61,40.5938363145557,32.8,1,0.106776182310413,NA,NA,0.551999986171722,0.758976995944977,1,0.5,3.71000003814697,3.38000011444092,0,0,33.4
"Austria","AT","2008",0,0,73.2240438461304,2,0.503647148609161,1,7,0,2.92,1,10,63,62,41.0432458626457,27.3,1,0.106776182310413,NA,NA,0.417928546667099,0.736637353897095,1,0.5,4.78999996185303,4.23999977111816,0,0,33.1666666666667
"Austria","AT","2009",0,0,59.0163946151733,2,0.503115236759186,1,7,0,2.92,1,10,64,63,39.3501747794734,27.9,1,0.106776182310413,NA,NA,0.437666833400726,0.739926218986511,1,0.5,4.78999996185303,4.23999977111816,0,0,33.8
"Austria","AT","2010",0,0,59.0163946151733,2,0.503115236759186,1,7,0,2.92,1,10,65,64,39.9729427205521,27.9,1,0.106776182310413,NA,NA,0.437666833400726,0.739926218986511,1,0.6,4.78999996185303,4.23999977111816,0,0,33.5666666666667
"Austria","AT","2011",0,0,59.0163946151733,2,0.503115236759186,1,7,0,2.92,1,10,66,65,41.1202239222578,27.9,1,0.106776182310413,NA,NA,0.437666833400726,0.739926218986511,1,NA,4.78999996185303,4.23999977111816,0,0,26.3
"Austria","AT","2012",0,0,59.0163946151733,2,0.503115236759186,1,7,0,2.92,1,10,67,66,41.3665245239754,NA,1,0.106776182310413,NA,NA,0.437666833400726,0.739926218986511,1,NA,4.78999996185303,4.23999977111816,0,0,26.3
